attribute_0,avg_marks,min_marks,max_marks,surrounding_environment,level_of_comfortable_zone_for_student,university_contribution_in_paper_setting,stud_contribution_in_fighting_for_exam,stud_teacher_contribution_in_learning,gender,location,pg_sem_2,pg_sem_3,travel_time,study_hours,classattentiveness,extratutions,teachinglearninggap,examenvironment,ownstudynotes,time_on_socialmedia,use_online_course,familymotivation,expertmotivation,friendsmotivation,health_issues,inappropriate_yllabus,family_responsiblities,festival_holidays,financial_status,incentive_programs,exam_stress,overall_pg_performance,pg_sem_4_10_classes,pg_class_coded,pg_class_coded_cat
2935.0,84.86666667,62.15,66.15,6.0,3.0,2.0,2.0,2.0,2.0,2.0,64.44,70.15,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
2936.0,90.66666667,66.5,70.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,68.79,74.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
2937.0,85.77777778,62.83333333,66.83333333,6.0,3.0,2.0,2.0,2.0,2.0,2.0,65.12333333,70.83333333,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
2938.0,85.6,62.7,66.7,6.0,3.0,2.0,2.0,2.0,2.0,2.0,64.99,70.7,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
2939.0,90.0,66.0,70.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,68.29,74.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
2940.0,87.66666667,64.25,68.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.54,72.25,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
2941.0,103.0,69.5,84.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,59.5,57.79,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2942.0,103.047619,69.53571429,84.53571429,6.0,3.0,2.0,2.0,2.0,2.0,2.0,59.53571429,57.82571429,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2943.0,109.8,74.6,89.6,6.0,3.0,2.0,2.0,2.0,2.0,2.0,64.6,62.89,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2944.0,110.3333333,75.0,90.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,65.0,63.29,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2945.0,111.0,75.5,90.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,65.5,63.79,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2946.0,111.2222222,75.66666667,90.66666667,6.0,3.0,2.0,2.0,2.0,2.0,2.0,65.66666667,63.95666667,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2947.0,111.0740741,75.55555556,90.55555556,6.0,3.0,2.0,2.0,2.0,2.0,2.0,65.55555556,63.84555556,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2948.0,112.0,76.25,91.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.25,64.54,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2949.0,117.3333333,80.25,95.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,70.25,68.54,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
2950.0,112.0,76.25,91.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.25,64.54,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2951.0,112.0,76.25,91.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.25,64.54,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2952.0,111.8095238,76.10714286,91.10714286,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.10714286,64.39714286,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2953.0,111.8518519,76.13888889,91.13888889,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.13888889,64.42888889,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2954.0,111.8666667,76.15,91.15,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.15,64.44,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2955.0,117.6666667,80.5,95.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,70.5,68.79,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
2956.0,112.7777778,76.83333333,91.83333333,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.83333333,65.12333333,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
2957.0,112.6,76.7,91.7,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.7,64.99,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1
2958.0,117.0,80.0,95.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,70.0,68.29,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
2959.0,114.6666667,78.25,93.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,68.25,66.54,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
2960.0,72.33333333,49.5,59.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,51.93,57.93,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,1
2961.0,72.38095238,49.53571429,59.53571429,6.0,3.0,2.0,2.0,2.0,2.0,2.0,51.96571429,57.96571429,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,1
2962.0,79.13333333,54.6,64.6,6.0,3.0,2.0,2.0,2.0,2.0,2.0,57.03,63.03,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2963.0,79.66666667,55.0,65.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,57.43,63.43,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2964.0,80.33333333,55.5,65.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,57.93,63.93,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2965.0,80.55555556,55.66666667,65.66666667,6.0,3.0,2.0,2.0,2.0,2.0,2.0,58.09666667,64.09666667,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2966.0,80.40740741,55.55555556,65.55555556,6.0,3.0,2.0,2.0,2.0,2.0,2.0,57.98555556,63.98555556,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2967.0,81.33333333,56.25,66.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,58.68,64.68,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2968.0,86.66666667,60.25,70.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.68,68.68,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2969.0,81.33333333,56.25,66.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,58.68,64.68,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2970.0,81.33333333,56.25,66.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,58.68,64.68,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2971.0,81.14285714,56.10714286,66.10714286,6.0,3.0,2.0,2.0,2.0,2.0,2.0,58.53714286,64.53714286,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2972.0,81.18518519,56.13888889,66.13888889,6.0,3.0,2.0,2.0,2.0,2.0,2.0,58.56888889,64.56888889,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2973.0,81.2,56.15,66.15,6.0,3.0,2.0,2.0,2.0,2.0,2.0,58.58,64.58,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2974.0,87.0,60.5,70.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.93,68.93,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2975.0,82.11111111,56.83333333,66.83333333,6.0,3.0,2.0,2.0,2.0,2.0,2.0,59.26333333,65.26333333,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2976.0,81.93333333,56.7,66.7,6.0,3.0,2.0,2.0,2.0,2.0,2.0,59.13,65.13,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2977.0,86.33333333,60.0,70.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.43,68.43,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2978.0,84.0,58.25,68.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,60.68,66.68,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
2979.0,96.33333333,68.5,81.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,85.5,73.21,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2980.0,96.38095238,68.53571429,81.53571429,6.0,3.0,2.0,2.0,2.0,2.0,2.0,85.53571429,73.24571429,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2981.0,103.1333333,73.6,86.6,6.0,3.0,2.0,2.0,2.0,2.0,2.0,90.6,78.31,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2982.0,103.6666667,74.0,87.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,91.0,78.71,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2983.0,104.3333333,74.5,87.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,91.5,79.21,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2984.0,104.5555556,74.66666667,87.66666667,6.0,3.0,2.0,2.0,2.0,2.0,2.0,91.66666667,79.37666667,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2985.0,104.4074074,74.55555556,87.55555556,6.0,3.0,2.0,2.0,2.0,2.0,2.0,91.55555556,79.26555556,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2986.0,105.3333333,75.25,88.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,92.25,79.96,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2987.0,110.6666667,79.25,92.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,96.25,83.96,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,7.0,3
2988.0,105.3333333,75.25,88.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,92.25,79.96,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2989.0,105.1428571,75.10714286,88.10714286,6.0,3.0,2.0,2.0,2.0,2.0,2.0,92.10714286,79.81714286,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2990.0,105.1851852,75.13888889,88.13888889,6.0,3.0,2.0,2.0,2.0,2.0,2.0,92.13888889,79.84888889,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2991.0,105.2,75.15,88.15,6.0,3.0,2.0,2.0,2.0,2.0,2.0,92.15,79.86,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2992.0,111.0,79.5,92.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,96.5,84.21,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,7.0,3
2993.0,106.1111111,75.83333333,88.83333333,6.0,3.0,2.0,2.0,2.0,2.0,2.0,92.83333333,80.54333333,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2994.0,105.9333333,75.7,88.7,6.0,3.0,2.0,2.0,2.0,2.0,2.0,92.7,80.41,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2995.0,110.3333333,79.0,92.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,96.0,83.71,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,7.0,3
2996.0,108.0,77.25,90.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,94.25,81.96,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2
2997.0,85.16666667,61.0,68.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,55.93,58.645,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
2998.0,85.21428571,61.03571429,68.03571429,6.0,3.0,2.0,2.0,2.0,2.0,2.0,55.96571429,58.68071429,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
2999.0,91.96666667,66.1,73.1,6.0,3.0,2.0,2.0,2.0,2.0,2.0,61.03,63.745,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3000.0,92.5,66.5,73.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,61.43,64.145,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3001.0,93.16666667,67.0,74.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,61.93,64.645,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3002.0,93.38888889,67.16666667,74.16666667,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.09666667,64.81166667,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3003.0,93.24074074,67.05555556,74.05555556,6.0,3.0,2.0,2.0,2.0,2.0,2.0,61.98555556,64.70055556,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3004.0,94.16666667,67.75,74.75,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.68,65.395,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3005.0,99.5,71.75,78.75,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.68,69.395,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,7.0,3
3006.0,94.16666667,67.75,74.75,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.68,65.395,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3007.0,93.97619048,67.60714286,74.60714286,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.53714286,65.25214286,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3008.0,94.01851852,67.63888889,74.63888889,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.56888889,65.28388889,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3009.0,94.03333333,67.65,74.65,6.0,3.0,2.0,2.0,2.0,2.0,2.0,62.58,65.295,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3010.0,99.83333333,72.0,79.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.93,69.645,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,7.0,3
3011.0,94.94444444,68.33333333,75.33333333,6.0,3.0,2.0,2.0,2.0,2.0,2.0,63.26333333,65.97833333,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3012.0,94.76666667,68.2,75.2,6.0,3.0,2.0,2.0,2.0,2.0,2.0,63.13,65.845,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3013.0,99.16666667,71.5,78.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,66.43,69.145,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,7.0,3
3014.0,96.83333333,69.75,76.75,6.0,3.0,2.0,2.0,2.0,2.0,2.0,64.68,67.395,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,2
3015.0,82.66666667,56.5,68.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,67.145,66.21,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,1
3016.0,82.71428571,56.53571429,68.53571429,6.0,3.0,2.0,2.0,2.0,2.0,2.0,67.18071429,66.24571429,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,1
3017.0,89.46666667,61.6,73.6,6.0,3.0,2.0,2.0,2.0,2.0,2.0,72.245,71.31,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3018.0,90.0,62.0,74.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,72.645,71.71,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3019.0,90.66666667,62.5,74.5,6.0,3.0,2.0,2.0,2.0,2.0,2.0,73.145,72.21,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3020.0,90.88888889,62.66666667,74.66666667,6.0,3.0,2.0,2.0,2.0,2.0,2.0,73.31166667,72.37666667,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3021.0,90.74074074,62.55555556,74.55555556,6.0,3.0,2.0,2.0,2.0,2.0,2.0,73.20055556,72.26555556,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3022.0,91.66666667,63.25,75.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,73.895,72.96,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3023.0,97.0,67.25,79.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,77.895,76.96,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3024.0,91.66666667,63.25,75.25,6.0,3.0,2.0,2.0,2.0,2.0,2.0,73.895,72.96,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3025.0,91.47619048,63.10714286,75.10714286,6.0,3.0,2.0,2.0,2.0,2.0,2.0,73.75214286,72.81714286,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3026.0,91.51851852,63.13888889,75.13888889,6.0,3.0,2.0,2.0,2.0,2.0,2.0,73.78388889,72.84888889,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
3027.0,91.53333333,63.15,75.15,6.0,3.0,2.0,2.0,2.0,2.0,2.0,73.795,72.86,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2
